"PACIFIC Exchange Rate Service"
"MMM YYYY","USD/NLG","USD/XCD","USD/EGP","USD/EEK","USD/EUR","USD/FJD","USD/FIM","USD/FRF","USD/XAF","USD/XPF","USD/DEM","USD/GHS","USD/XAU","USD/GRD","USD/HNL","USD/HKD","USD/HUF","USD/ISK","USD/INR","USD/IDR"
"Jan 1972",,,,,,,,0.193279,,,0.30954,,,,,,,,,
"Feb 1972",,,,,,,,0.196500,,,0.31389,,,,,,,,,
"Mar 1972",,,,,,,,0.198349,,,0.31500,,,,,,,,,
"Apr 1972",,,,,,,,0.198386,,,0.31468,,,,,,,,,
"May 1972",,,,,,,,0.199443,,,0.31454,,,,,,,,,
"Jun 1972",,,,,,,,0.199372,,,0.31560,,,,,,,,,
"Jul 1972",,,,,,,,0.199901,,,0.31634,,,,,,,,,
"Aug 1972",,,,,,,,0.199854,,,0.31382,,,,,,,,,
"Sep 1972",,,,,,,,0.199768,,,0.31318,,,,,,,,,
"Oct 1972",,,,,,,,0.199060,,,0.31184,,,,,,,,,
"Nov 1972",,,,,,,,0.198393,,,0.31215,,,,,,,,,
"Dec 1972",,,,,,,,0.196567,,,0.31262,,,,,,,,,
"Jan 1973",,,,,,,,0.196706,,,0.31287,,,,,,,,,
"Feb 1973",,,,,,,,0.209507,,,0.33273,,,,,,,,,
"Mar 1973",,,,,,,,0.221452,,,0.35546,,,,,,,,,
"Apr 1973",,,,,,,,0.219590,,,0.35251,,,,,,,,,
"May 1973",,,,,,,,0.223355,,,0.35830,,,,,,,,,
"Jun 1973",,,,,,,,0.234685,,,0.38766,,,,,,,,,
"Jul 1973",,,,,,,,0.246488,,,0.42809,,,,,,,,,
"Aug 1973",,,,,,,,0.235167,,,0.41202,,,,,,,,,
"Sep 1973",,,,,,,,0.234650,,,0.41244,,,,,,,,,
"Oct 1973",,,,,,,,0.237167,,,0.41426,,,,,,,,,
"Nov 1973",,,,,,,,0.226762,,,0.38743,,,,,,,,,
"Dec 1973",,,,,,,,0.217528,,,0.37626,,,,,,,,,
"Jan 1974",,,,,,,,0.198882,,,0.35523,,,,,,,,,
"Feb 1974",,,,,,,,0.201816,,,0.36837,,,,,,,,,
"Mar 1974",,,,,,,,0.207405,,,0.38195,,,,,,,,,
"Apr 1974",,,,,,,,0.205401,,,0.39586,,,,,,,,,
"May 1974",,,,,,,,0.205386,,,0.40624,,,,,,,,,
"Jun 1974",,,,,,,,0.204075,,,0.39599,,,,,,,,,
"Jul 1974",,,,,,,,0.209811,,,0.39172,,,,,,,,,
"Aug 1974",,,,,,,,0.209095,,,0.38192,,,,,,,,,
"Sep 1974",,,,,,,,0.208307,,,0.37580,,,,,,,,,
"Oct 1974",,,,,,,,0.211299,,,0.38568,,,,,,,,,
"Nov 1974",,,,,,,,0.213837,,,0.39824,,,,,,,,,
"Dec 1974",,,,,,,,0.221041,,,0.40811,,,,,,,,,
"Jan 1975",,,,,,,,0.228898,,,0.42285,,,,,,,,,
"Feb 1975",,,,,,,,0.233844,,,0.42973,,,,,,,,,
"Mar 1975",,,,,,,,0.238036,,,0.43116,,,,,,,,,
"Apr 1975",,,,,,,,0.238037,,,0.42090,,,,,,,,,
"May 1975",,,,,,,,0.246521,,,0.42544,,,,,,,,,
"Jun 1975",,,,,,,,0.249702,,,0.42725,,,,,,,,,
"Jul 1975",,,,,,,,0.236470,,,0.40441,,,,,,,,,
"Aug 1975",,,,,,,,0.228477,,,0.38857,,,,,,,,,
"Sep 1975",,,,,,,,0.223497,,,0.38184,,,,,,,,,
"Oct 1975",,,,,,,,0.226920,,,0.38734,,,,,,,,,
"Nov 1975",,,,,,,,0.226823,,,0.38616,,,,,,,,,
"Dec 1975",,,,,,,,0.224281,,,0.38144,,,,,,,,,
"Jan 1976",,,,,,,,0.223391,,,0.38424,,,,,,,,,
"Feb 1976",,,,,,,,0.223500,,,0.39033,,,,,,,,,
"Mar 1976",,,,,,,,0.216497,,,0.39062,,,,,,,,,
"Apr 1976",,,,,,,,0.214111,,,0.39401,,,,,,,,,
"May 1976",,,,,,,,0.212708,,,0.39033,,,,,,,,,
"Jun 1976",,,,,,,,0.211085,,,0.38797,,,,,,,,,
"Jul 1976",,,,,,,,0.206460,,,0.38842,,,,,,,,,
"Aug 1976",,,,,,,,0.201303,,,0.39538,,,,,,,,,
"Sep 1976",,,,,,,,0.203341,,,0.40165,,,,,,,,,
"Oct 1976",,,,,,,,0.200719,,,0.41163,,,,,,,,,
"Nov 1976",,,,,,,,0.200415,,,0.41443,,,,,,,,,
"Dec 1976",,,,,,,,0.200547,,,0.41962,,,,,,,,,
"Jan 1977",,,,,,,,0.201073,,,0.41787,,,,,,,,,
"Feb 1977",,,,,,,,0.200831,,,0.41581,,,,,,,,,
"Mar 1977",,,,,,,,0.200747,,,0.41812,,,,,,,,,
"Apr 1977",,,,,,,,0.201331,,,0.42119,,,,,,,,,
"May 1977",,,,,,,,0.201893,,,0.42393,,,,,,,,,
"Jun 1977",,,,,,,,0.202399,,,0.42453,,,,,,,,,
"Jul 1977",,,,,,,,0.206058,,,0.43822,,,,,,,,,
"Aug 1977",,,,,,,,0.204145,,,0.43167,,,,,,,,,
"Sep 1977",,,,,,,,0.203139,,,0.43034,,,,,,,,,
"Oct 1977",,,,,,,,0.205738,,,0.43903,,,,,,,,,
"Nov 1977",,,,,,,,0.206140,,,0.44631,,,,,,,,,
"Dec 1977",,,,,,,,0.208410,,,0.46489,,,,,,,,,
"Jan 1978",,,,,,,,0.211944,,,0.47216,,,,,,,,,
"Feb 1978",,,,,,,,0.206261,,,0.48131,,,,,,,,,
"Mar 1978",,,,,,,,0.212499,,,0.49179,,,,,,,,,
"Apr 1978",,,,,,,,0.218020,,,0.48955,,,,,,,,,
"May 1978",,,,,,,,0.215123,,,0.47492,,,,,,,,,
"Jun 1978",,,,,,,,0.218401,,,0.47983,,,,,,,,,
"Jul 1978",,,,,,,,0.225295,,,0.48646,,,,,,,,,
"Aug 1978",,,,,,,,0.229954,,,0.50075,,,,,,,,,
"Sep 1978",,,,,,,,0.229093,,,0.50773,,,,,,,,,
"Oct 1978",,,,,,,,0.237539,,,0.54374,,,,,,,,,
"Nov 1978",,,,,,,,0.229529,,,0.52500,,,,,,,,,
"Dec 1978",,,,,,,,0.231685,,,0.53197,,,,,,,,,
"Jan 1979",,,,,,,,0.235691,,,0.54054,,,,,,,,,
"Feb 1979",,,,,,,,0.233946,,,0.53861,,,,,,,,,
"Mar 1979",,,,,,,,0.233277,,,0.53754,,,,,,,,,
"Apr 1979",,,,,,,,0.229667,,,0.52744,,,,,,,,,
"May 1979",,,,,,,,0.226901,,,0.52421,,,,,,,,,
"Jun 1979",,,,,,,,0.229092,,,0.53071,,,,,,,,,
"Jul 1979",,,,,,,,0.235339,,,0.54815,,,,,,,,,
"Aug 1979",,,,,,,,0.234904,,,0.54665,,,,,,,,,
"Sep 1979",,,,,,,,0.238230,,,0.55746,,,,,,,,,
"Oct 1979",,,,,,,,0.238063,,,0.55877,,,,,,,,,
"Nov 1979",,,,,,,,0.240628,,,0.56463,,,,,,,,,
"Dec 1979",,,,,,,,0.246132,,,0.57670,,,,,,,,,
"Jan 1980",,,,,,,,0.247496,,,0.57984,,,,,,,,,
"Feb 1980",,,,,,,,0.244126,,,0.57201,,,,,,,,,
"Mar 1980",,,,,,,,0.231758,,,0.54000,,,,,,,,,
"Apr 1980",,,,,,,,0.229695,,,0.53259,,,,,,,,,
"May 1980",,,,,,,,0.239186,,,0.55824,,,,,,,,,
"Jun 1980",,,,,,,,0.243105,,,0.56585,,,,,,,,,
"Jul 1980",,,,,,,,0.246564,,,0.57242,,,,,,,,,
"Aug 1980",,,,,,,,0.241052,,,0.55865,,,,,,,,,
"Sep 1980",,,,,,,,0.240551,,,0.55880,,,,,,,,,
"Oct 1980",,,,,,,,0.234828,,,0.54262,,,,,,,,,
"Nov 1980",,,,,,,,0.225136,,,0.52109,,,,,,,,,
"Dec 1980",,,,,,,,0.219217,,,0.50761,,,,,,,,,
"Jan 1981",,,,,,,,0.215273,,,0.49740,,,,,0.19296,,,,
"Feb 1981",,,,,,,,0.201389,,,0.46747,,,,,0.18864,,,,
"Mar 1981",,,,,,,,0.201432,,,0.47489,,,,,0.18863,,,,
"Apr 1981",,,,,,,,0.195436,,,0.46210,,,,,0.18666,,,,
"May 1981",,,,,,,,0.182186,,,0.43591,,,,,0.18358,,,,
"Jun 1981",,,,,,,,0.176775,,,0.42050,,,,,0.18134,,,,
"Jul 1981",,,,,,,,0.172518,,,0.40974,,,,,0.17533,,,,
"Aug 1981",,,,,,,,0.167174,,,0.39981,,,,,0.16840,,,,
"Sep 1981",,,,,,,,0.177537,,,0.42513,,,,,0.16595,,,,
"Oct 1981",,,,,,,,0.177578,,,0.44359,,,,,0.16703,,,,
"Nov 1981",,,,,,,,0.177809,,,0.44859,,,,,0.17643,,,,
"Dec 1981",,,,,,,,0.175009,,,0.44290,,,,,0.17753,,,,
"Jan 1982",,,,,,,,0.171533,,,0.43596,,,,,0.17254,,,,
"Feb 1982",,,,,,,,0.166179,,,0.42265,,,,,0.16990,,,,
"Mar 1982",,,,,,,,0.162795,,,0.42018,,,,,0.17153,,,,
"Apr 1982",,,,,,,,0.160110,,,0.41719,,,,,0.17161,,,,
"May 1982",,,,,,,,0.166013,,,0.43239,,,,,0.17377,,,,
"Jun 1982",,,,,,,,0.152014,,,0.41165,,,,,0.17045,,,,
"Jul 1982",,,,,,,,0.145858,,,0.40548,,,,,0.16942,,,,
"Aug 1982",,,,,,,,0.144332,,,0.40301,,,,,0.16502,,,,
"Sep 1982",,,,,,,,0.141544,,,0.39912,,,,,0.16326,,,,
"Oct 1982",,,,,,,,0.139748,,,0.39495,,,,,0.15143,,,,
"Nov 1982",,,,,,,,0.138595,,,0.39150,,,,,0.14987,,,,
"Dec 1982",,,,,,,,0.145882,,,0.41334,,,,,0.15286,,,,
"Jan 1983",,,,,,,,0.147655,,,0.41853,,,,,0.15325,,,,
"Feb 1983",,,,,,,,0.145232,,,0.41187,,,,,0.15138,,,,
"Mar 1983",,,,,,,,0.142441,,,0.41476,,,,,0.15030,,,,
"Apr 1983",,,,,,,,0.136707,,,0.40987,,,,,0.14734,,,,
"May 1983",,,,,,,,0.134838,,,0.40542,,,,,0.14354,,,,
"Jun 1983",,,,,,,,0.130512,,,0.39231,,,,,0.13732,,,,
"Jul 1983",,,,,,,,0.128406,,,0.38589,,,,,0.13951,,,,
"Aug 1983",,,,,,,,0.124315,,,0.37403,,,,,0.13438,,,,
"Sep 1983",,,,,,,,0.124074,,,0.37483,,,,,0.12488,,,,
"Oct 1983",,,,,,,,0.125745,,,0.38414,,,,,0.12354,,,,
"Nov 1983",,,,,,,,0.122481,,,0.37250,,,,,0.12801,,,,
"Dec 1983",,,,,,,,0.119276,,,0.36363,,,,,0.12813,,,,
"Jan 1984",,,,,,,,0.116348,,,0.35574,,,,,0.12826,,,,
"Feb 1984",,,,,,,,0.120408,,,0.37058,,,,,0.12840,,,,
"Mar 1984",,,,,,,,0.124965,,,0.38502,,,,,0.12830,,,,
"Apr 1984",,,,,,,,0.122833,,,0.37773,,,,,0.12808,,,,
"May 1984",,,,,,,,0.118434,,,0.36384,,,,,0.12794,,,,
"Jun 1984",,,,,,,,0.118790,,,0.36500,,,,,0.12799,,,,
"Jul 1984",,,,,,,,0.114367,,,0.35098,,,,,0.12736,,,,
"Aug 1984",,,,,,,,0.112910,,,0.34655,,,,,0.12757,,,,
"Sep 1984",,,,,,,,0.107477,,,0.32988,,,,,0.12750,,,,
"Oct 1984",,,,,,,,0.106263,,,0.32597,,,,,0.12781,,,,
"Nov 1984",,,,,,,,0.108719,,,0.33350,,,,,0.12782,,,,
"Dec 1984",,,,,,,,0.105172,,,0.32212,,,,,0.12773,,,,
"Jan 1985",,,,,,,,0.103054,,,0.31540,,,,,0.12802,,,,
"Feb 1985",,,,,,,,0.099076,,,0.30280,,,,,0.12818,,,,
"Mar 1985",,,,,,,,0.099230,,,0.30319,,,,,0.12819,,,,
"Apr 1985",,,,,,,,0.105902,,,0.32314,,,,,0.12837,,,,
"May 1985",,,,,,,,0.105454,,,0.32162,,,,,0.12859,,,,
"Jun 1985",,,,,,,,0.107051,,,0.32642,,,,,0.12870,,,,
"Jul 1985",,,,,,,,0.112976,,,0.34383,,,,,0.12899,,,,
"Aug 1985",,,,,,,,0.117203,,,0.35796,,,,,0.12836,,,,
"Sep 1985",,,,,,,,0.115472,,,0.35234,,,,,0.12813,,,,
"Oct 1985",,,,,,,,0.124006,,,0.37813,,,,,0.12836,,,,
"Nov 1985",,,,,,,,0.126430,,,0.38529,,,,,0.12814,,,,
"Dec 1985",,,,,,,,0.130127,,,0.39806,,,,,0.12810,,,,
"Jan 1986",,,,,,,,0.133651,,,0.41009,,,,,0.12807,,,,
"Feb 1986",,,,,,,,0.139713,,,0.42887,,,,,0.12814,,,,
"Mar 1986",,,,,,,,0.142928,,,0.43952,,,,,0.12800,,,,
"Apr 1986",,,,,,,,0.138769,,,0.43990,,,,,0.12827,,,,
"May 1986",,,,,,,,0.140910,,,0.44890,,,,,0.12807,,,,
"Jun 1986",,,,,,,,0.140433,,,0.44770,,,,,0.12803,,,,
"Jul 1986",,,,,,,,0.144250,,,0.46474,,,,,0.12800,,,,
"Aug 1986",,,,,,,,0.148776,,,0.48494,,,,,0.12820,,,,
"Sep 1986",,,,,,,,0.149621,,,0.48983,,,,,0.12816,,,,
"Oct 1986",,,,,,,,0.152376,,,0.49865,,,,,0.12821,,,,
"Nov 1986",,,,,,,,0.151046,,,0.49400,,,,,0.12825,,,,
"Dec 1986",,,,,,,,0.153152,,,0.50302,,,,,0.12832,,,,
"Jan 1987",,,,,,,,0.161271,,,0.53776,,,,,0.12870,,,,
"Feb 1987",,,,,,,,0.164580,,,0.54827,,,,,0.12828,,,,
"Mar 1987",,,,,,,,0.163691,,,0.54480,,,,,0.12818,,,,
"Apr 1987",,,,,,,,0.165789,,,0.55192,,,,,0.12817,,,,
"May 1987",,,,,,,,0.167369,,,0.55924,,,,,0.12812,,,,
"Jun 1987",,,,,,,,0.164638,,,0.54978,,,,,0.12807,,,,
"Jul 1987",,,,,,,,0.162522,,,0.54106,,,,,0.12806,,,,
"Aug 1987",,,,,,,,0.161462,,,0.53899,,,,,0.12805,,,,
"Sep 1987",,,,,,,,0.165138,,,0.55145,,,,,0.12815,,,,
"Oct 1987",,,,,,,,0.166220,,,0.55537,,,,,0.12808,,,,
"Nov 1987",,,,,,,,0.175136,,,0.59450,,,,,0.12826,,,,
"Dec 1987",,,,,,,,0.180588,,,0.61218,,,,,0.12866,,,,
"Jan 1988",,,,,,,,0.179184,,,0.60471,,,,,0.12841,,,,
"Feb 1988",,,,,,,,0.174450,,,0.58946,,,,,0.12824,,,,
"Mar 1988",,,,,,,,0.175768,,,0.59630,,,,,0.12816,,,,
"Apr 1988",,,,,,,,0.176356,,,0.59846,,,,,0.12793,,,,
"May 1988",,,,,,,,0.174372,,,0.59049,,,,,0.12795,,,,
"Jun 1988",,,,,,,,0.168605,,,0.56887,,,,,0.12808,,,,
"Jul 1988",,,,,,,,0.160669,,,0.54156,,,,,0.12799,,,,
"Aug 1988",,,,,,,,0.156449,,,0.52966,,,,,0.12812,,,,
"Sep 1988",,,,,,,,0.157441,,,0.53566,,,,,0.12803,,,,
"Oct 1988",,,,,,,,0.161353,,,0.55051,,,,,0.12799,,,,
"Nov 1988",,,,,,,,0.167372,,,0.57173,,,,,0.12805,,,,
"Dec 1988",,,,,,,,0.166684,,,0.56937,,,,,0.12810,,,,
"Jan 1989",,,,,,,,0.159902,,,0.54477,,,,,0.12813,,,,
"Feb 1989",,,,,,,,0.158723,,,0.54041,,,,,0.12819,,,,
"Mar 1989",,,,,,,,0.157927,,,0.53516,,,,,0.12826,,,,
"Apr 1989",,,,,,,,0.158168,,,0.53483,,,,,0.12849,,,,
"May 1989",,,,,,,,0.151942,,,0.51386,,,,,0.12854,,,,
"Jun 1989",,,,,,,,0.148954,,,0.50533,,,,,0.12831,,,,
"Jul 1989",,,,,,,,0.155996,,,0.52907,,,,,0.12814,,,,
"Aug 1989",,,,,,,,0.153647,,,0.51899,,,,,0.12808,,,,
"Sep 1989",,,,,,,,0.151850,,,0.51278,,,,,0.12808,,,,
"Oct 1989",,,,,,,,0.157882,,,0.53586,,,,,0.12807,,,,
"Nov 1989",,,,,,,,0.160706,,,0.54644,,,,,0.12797,,,,
"Dec 1989",,,,,,,,0.168377,,,0.57545,,,,,0.12804,,,,
"Jan 1990",,,,,,,,0.173708,,,0.59122,,,,,0.12801,,,,
"Feb 1990",,,,,,,,0.175758,,,0.59673,,,,,0.12804,,,,
"Mar 1990",,,,,,,,0.173746,,,0.58641,,,,,0.12799,,,,
"Apr 1990",,,,,,,,0.176562,,,0.59302,,,,,0.12826,,,,
"May 1990",,,,,,,,0.178606,,,0.60132,,,,,0.12841,,,,
"Jun 1990",,,,,,,,0.176638,,,0.59410,,,,,0.12844,,,,
"Jul 1990",,,,,,,,0.182071,,,0.61069,,,,,0.12869,,,,
"Aug 1990",,,,,,,,0.189826,,,0.63685,,,,,0.12869,,,,
"Sep 1990",,,,,,,,0.190202,,,0.63690,,,,,0.12879,,,,
"Oct 1990",,,,,,,,0.195959,,,0.65626,,,,,0.12866,,,,
"Nov 1990",,,,,,,,0.199920,,,0.67307,,,,,0.12829,,,,
"Dec 1990",,,,,,,,0.196484,,,0.66746,,,,,0.12815,,,,
"Jan 1991",0.58820,,,,,,0.27461,0.195218,,,0.66310,,,,,0.12827,,,,
"Feb 1991",0.59944,,,,,,0.27841,0.198455,,,0.67545,,,,,0.12831,,,,
"Mar 1991",0.55183,,,,,,0.26089,0.182317,,,0.62035,,,,,0.12833,,,,
"Apr 1991",0.52141,,,,,,0.25057,0.173838,,,0.58746,,,,,0.12832,,,,
"May 1991",0.51672,,,,,,0.24763,0.171660,,,0.58193,,,,,0.12856,,,,
"Jun 1991",0.49798,,,,,,0.23680,0.165349,,,0.56103,,,,,0.12931,,,,
"Jul 1991",0.49714,,,,,,0.23332,0.164858,,,0.55955,,,,,0.12885,,,,
"Aug 1991",0.50868,,,,,,0.23606,0.168796,,,0.57363,,,,,0.12880,,,,
"Sep 1991",0.52433,,,,,,0.24216,0.173584,,,0.59088,,,,,0.12901,,,,
"Oct 1991",0.52549,,,,,,0.24286,0.173684,,,0.59211,,,,,0.12898,,,,
"Nov 1991",0.54762,,,,,,0.23785,0.180588,,,0.61720,,362.74,,,0.12889,,,,
"Dec 1991",0.56695,,,,,,0.23536,0.187270,,,0.64005,,361.29,,,0.12865,,,,
"Jan 1992",0.56207,,,,,,0.23317,0.185612,,,0.63311,,354.77,,,0.12887,,,,
"Feb 1992",0.54897,,,,,,0.22593,0.181509,,,0.61785,,354.43,,,0.12893,,,,
"Mar 1992",0.53473,,,,,,0.22088,0.177307,,,0.60199,,345.09,,,0.12911,,,,
"Apr 1992",0.53902,,,,,,0.22234,0.179320,,,0.60641,,339.03,,,0.12919,,,,
"May 1992",0.54729,,,,,,0.22674,0.183374,,,0.61657,,337.63,,,0.12917,,,,
"Jun 1992",0.56446,,,,,,0.23341,0.188914,,,0.63603,,341.27,,,0.12930,,,,
"Jul 1992",0.59526,,,,,,0.24572,0.198774,,,0.67075,,352.89,,,0.12930,,,,
"Aug 1992",0.61349,,,,,,0.25115,0.203650,,,0.69093,,343.38,,,0.12934,,,,
"Sep 1992",0.61203,,,,,,0.22536,0.202596,,,0.68928,,345.91,,,0.12940,,,,
"Oct 1992",0.59874,,,,,,0.21263,0.198676,,,0.67373,,344.69,,,0.12934,,,,
"Nov 1992",0.55986,,,,,,0.19830,0.186136,,,0.62985,,335.60,,,0.12933,,,,
"Dec 1992",0.56264,,,,,,0.19498,0.185328,,,0.63220,,335.00,,,0.12919,,,,
"Jan 1993",0.55083,,,,1.21357,,0.18459,0.182690,,,0.61946,,329.50,0.0046313,,0.12925,,,0.034440,
"Feb 1993",0.54111,,,,1.18415,,0.17134,0.179804,,,0.60904,,329.90,0.0045336,,0.12930,,,0.033291,
"Mar 1993",0.54042,,,,1.17832,,0.16740,0.178797,,,0.60754,,330.54,0.0044737,,0.12931,,,0.031315,
"Apr 1993",0.55762,,,,1.21971,,0.17845,0.185274,,,0.62651,,341.94,0.0045898,,0.12936,,,0.031640,
"May 1993",0.55562,,,,1.21670,,0.18263,0.184729,,,0.62272,,367.08,0.0045853,,0.12941,,,0.031638,
"Jun 1993",0.53893,,,,1.18187,,0.18000,0.179624,,,0.60447,,372.19,0.0044367,,0.12928,,,0.031585,
"Jul 1993",0.51834,,,,1.13406,,0.17330,0.171223,,,0.58320,,392.53,0.0042599,,0.12894,,,0.031649,
"Aug 1993",0.52487,,,,1.12556,,0.17164,0.168642,,,0.59027,,378.61,0.0042089,,0.12902,,,0.031639,
"Sep 1993",0.54941,,,,1.17223,,0.17287,0.176428,,,0.61713,,355.12,0.0043010,,0.12921,,,0.031676,
"Oct 1993",0.54247,,,,1.15852,,0.17377,0.173830,,,0.60974,,364.37,0.0042034,,0.12935,,,0.031745,
"Nov 1993",0.52411,,,,1.12836,,0.17213,0.169310,,,0.58805,,374.01,0.0041087,,0.12941,,,0.031819,
"Dec 1993",0.52179,,,,1.12882,,0.17381,0.171043,,,0.58472,,384.47,0.0040740,,0.12947,,,0.031813,
"Jan 1994",0.51245,,,,1.11369,,0.17575,0.168878,,,0.57369,,387.33,0.0039956,,0.12948,,,0.031809,
"Feb 1994",0.51407,,,,1.11805,,0.17910,0.169673,,,0.57638,,382.27,0.0039930,,0.12928,,,0.031803,
"Mar 1994",0.52626,,,,1.14156,,0.18086,0.173494,,,0.59151,,384.39,0.0040537,,0.12940,,,0.031835,
"Apr 1994",0.52437,,,,1.13829,,0.18215,0.171939,,,0.58879,,379.42,0.0040154,,0.12940,,,0.031860,
"May 1994",0.53813,,,,1.16333,,0.18465,0.176382,,,0.60396,,381.72,0.0040754,,0.12941,,,0.031877,
"Jun 1994",0.54811,,,,1.18186,,0.18448,0.179852,,,0.61466,,386.10,0.0040850,,0.12936,,,0.031859,
"Jul 1994",0.56850,,,,1.22012,,0.19251,0.186073,,,0.63746,,386.01,0.0042217,,0.12941,,,0.031878,
"Aug 1994",0.56930,,,,1.21881,,0.19465,0.186621,,,0.63929,,380.75,0.0042183,,0.12940,,,0.031882,
"Sep 1994",0.57595,,,,1.23206,,0.20172,0.188800,,,0.64579,,392.11,0.0042385,,0.12940,,,0.031882,
"Oct 1994",0.58749,,,,1.25580,,0.21404,0.192262,,,0.65816,,390.20,0.0042916,,0.12940,,,0.031881,
"Nov 1994",0.57915,,,,1.23740,,0.21166,0.189116,,,0.64926,,384.74,0.0042134,,0.12935,,,0.031859,
"Dec 1994",0.56843,,,,1.21278,,0.20631,0.184762,,,0.63639,,379.87,0.0041167,,0.12922,,,0.031864,
"Jan 1995",0.58300,,,,1.23804,,0.21115,0.188984,,,0.65369,,379.14,0.0041989,,0.12913,,,0.031881,
"Feb 1995",0.59446,,,,1.25161,,0.21555,0.191560,,,0.66644,,376.99,0.0042350,,0.12935,,,0.031873,
"Mar 1995",0.63450,,,,1.30236,,0.22827,0.201008,,,0.71133,,382.39,0.0043768,,0.12931,,,0.031666,
"Apr 1995",0.64671,,,,1.32815,,0.23412,0.206269,,,0.72414,,391.78,0.0044429,,0.12929,,,0.031856,
"May 1995",0.63451,,,,1.30712,,0.23177,0.200737,,,0.70989,,385.87,0.0043777,,0.12930,,,0.031834,
"Jun 1995",0.63817,,,,1.31856,,0.23285,0.203377,,,0.71386,,388.15,0.0044149,,0.12928,,,0.031850,
"Jul 1995",0.64318,,,,1.33416,,0.23552,0.207018,,,0.72041,,386.70,0.0044364,,0.12922,,,0.031869,
"Aug 1995",0.61779,,,,1.29428,,0.23239,0.201129,,,0.69186,,384.03,0.0043039,,0.12918,,,0.031657,
"Sep 1995",0.61157,,,,1.27834,,0.22906,0.198623,,,0.68503,,383.57,0.0042443,,0.12926,,,0.030026,
"Oct 1995",0.63139,,,,1.29868,,0.23419,0.202614,,,0.70711,,383.68,0.0042994,,0.12931,,,0.028862,
"Nov 1995",0.63013,,0.294187,,1.29631,,0.23582,0.204683,,,0.70578,,385.81,0.0042727,,0.12930,0.0075001,0.0154563,0.028813,0.000436709
"Dec 1995",0.62021,,0.294772,,1.27566,,0.23086,0.201793,,,0.69431,,387.88,0.0042014,,0.12930,0.0073450,0.0152861,0.028604,0.000434410
"Jan 1996",0.61064,,0.295050,,1.26082,,0.22493,0.199658,,,0.68371,,399.59,0.0041542,,0.12931,0.0071933,0.0151043,0.027928,0.000433512
"Feb 1996",0.61019,,0.294987,,1.25244,,0.21965,0.198394,,,0.68223,,404.92,0.0041274,,0.12933,0.0070715,0.0150885,0.027380,0.000431402
"Mar 1996",0.60476,,0.294683,,1.25460,,0.21748,0.197716,,,0.67683,,396.71,0.0041391,,0.12934,0.0070073,0.0150759,0.029139,0.000429997
"Apr 1996",0.59483,,0.294057,,1.24393,,0.21178,0.195914,,,0.66492,,393.45,0.0041333,,0.12930,0.0068693,0.0149594,0.029233,0.000428989
"May 1996",0.58361,,0.294241,,1.22767,,0.21000,0.192898,,,0.65265,,392.33,0.0041152,,0.12927,0.0067455,0.0148486,0.028649,0.000429562
"Jun 1996",0.58433,,0.294484,,1.23884,,0.21435,0.193112,,,0.65446,,385.66,0.0041410,,0.12920,0.0066850,0.0149133,0.028800,0.000429398
"Jul 1996",0.59361,,0.294604,,1.25683,,0.21833,0.196463,,,0.66520,,383.82,0.0042064,,0.12925,0.0066803,0.0150260,0.028372,0.000428659
"Aug 1996",0.60140,,0.294721,,1.26944,,0.22348,0.197491,,,0.67448,,387.50,0.0042229,,0.12931,0.0066413,0.0151260,0.028228,0.000427362
"Sep 1996",0.59166,,0.294602,,1.25791,,0.22036,0.194915,,,0.66328,,383.02,0.0041722,,0.12933,0.0065267,0.0150095,0.028180,0.000430111
"Oct 1996",0.58351,,0.294594,,1.25417,,0.21896,0.193636,,,0.65464,,381.10,0.0041723,,0.12934,0.0064282,0.0149545,0.028182,0.000430130
"Nov 1996",0.58949,0.37036,0.294639,,1.27046,0.72919,0.21968,0.195368,,,0.66113,,377.80,0.0041894,,0.12934,0.0064108,0.0151351,0.028098,0.000427818
"Dec 1996",0.57448,0.37038,0.294610,,1.24366,0.72515,0.21574,0.190806,,,0.64441,,369.03,0.0040749,,0.12928,0.0062310,0.0149565,0.027970,0.000424834
"Jan 1997",0.55459,0.37036,0.294611,,1.20984,0.71719,0.20955,0.184597,,,0.62280,,355.01,0.0039767,,0.12921,0.0060161,0.0146889,0.027925,0.000422319
"Feb 1997",0.53129,0.37036,0.294940,,1.15925,0.70713,0.20090,0.176785,,,0.59681,,346.19,0.0038096,,0.12910,0.0057647,0.0142370,0.027916,0.000419865
"Mar 1997",0.52426,0.37036,0.295199,,1.14615,0.71414,0.19748,0.174899,,,0.58991,,351.68,0.0037482,,0.12912,0.0056553,0.0141000,0.027918,0.000416787
"Apr 1997",0.51947,0.37037,0.295095,,1.14068,0.70982,0.19483,0.173429,,,0.58421,,344.47,0.0036966,,0.12908,0.0055609,0.0140879,0.027961,0.000414665
"May 1997",0.52209,0.37037,0.295078,,1.14487,0.71015,0.19466,0.174082,,,0.58709,,343.94,0.0036810,,0.12916,0.0055117,0.0142266,0.027950,0.000410921
"Jun 1997",0.51441,0.37037,0.295039,,1.13183,0.70685,0.19330,0.171488,,,0.57881,,340.82,0.0036531,,0.12914,0.0054038,0.0142362,0.027960,0.000411885
"Jul 1997",0.49504,0.37037,0.295137,,1.10004,0.70216,0.18824,0.165181,,,0.55724,,323.97,0.0035534,,0.12912,0.0052002,0.0140981,0.028022,0.000398563
