"PACIFIC Exchange Rate Service"
"MMM YYYY","USD/IEP","USD/ILS","USD/ITL","USD/JMD","USD/JPY","USD/JOD","USD/KWD","USD/LBP","USD/LUF","USD/MYR","USD/MTL","USD/MXN","USD/MAD","USD/NZD","USD/NOK","USD/XCB","USD/XCT","USD/PKR","USD/PAB","USD/PEN"
"Apr 2016",1.4405,0.26513,0.00058592,0.0081968,0.0091287,,3.3146,0.00066211,0.028123,0.25639,2.6427,0.057199,0.103619,0.68907,0.12180,41.3511,40.475,0.0095464,1.0000,0.30308
"May 2016",1.4358,0.26231,0.00058398,0.0080859,0.0091796,,3.3160,0.00066155,0.028031,0.24741,2.6339,0.055132,0.103407,0.68024,0.12152,46.5744,46.554,0.0095473,1.0000,0.29991
"Jun 2016",1.4259,0.25922,0.00057996,0.0079734,0.0094916,,3.3150,0.00066080,0.027838,0.24508,2.6158,0.053597,0.102929,0.70382,0.12034,48.2035,48.722,0.0095565,1.0000,0.30181
"Jul 2016",1.4036,0.25918,0.00057089,0.0078983,0.0095974,,3.3081,0.00066051,0.027402,0.24885,2.5749,0.053713,0.101818,0.71331,0.11793,44.7538,44.347,0.0095416,1.0000,0.30260
"Aug 2016",1.4231,0.26316,0.00057882,0.0078831,0.0098817,,3.3144,0.00066050,0.027783,0.24845,2.6106,0.054172,0.102734,0.72359,0.12057,45.8645,44.785,0.0095516,1.0001,0.29989
"Sep 2016",1.4243,0.26560,0.00057932,0.0078451,0.0098244,,3.3137,,0.027807,0.24338,2.6129,0.051960,0.102880,0.73109,0.12197,46.5294,45.135,0.0095637,1.0000,0.29580
"Oct 2016",1.3983,0.26162,0.00056876,0.0077856,0.0096244,,3.3043,,0.027300,0.23941,2.5653,0.052928,0.101670,0.71516,0.12232,49.3951,49.755,0.0095537,1.0000,0.29537
"Nov 2016",1.3683,0.26030,0.00055654,0.0077361,0.0092006,,3.2896,,0.026714,0.23054,2.5102,0.049886,0.100290,0.71423,0.11870,44.8284,45.734,0.0095437,1.0000,0.29401
"Dec 2016",1.3393,0.26112,0.00054473,0.0077490,0.0086260,,3.2749,,0.026146,0.22430,2.4569,0.048799,0.098966,0.70432,0.11688,53.2365,51.906,0.0095425,1.0000,0.29437
"(C) 2017 Prof. Werner Antweiler, UBC"
