"PACIFIC Exchange Rate Service"
"MMM YYYY","USD/PHP","USD/XPT","USD/PLN","USD/PTE","USD/RON","USD/RUB","USD/SAR","USD/RSD","USD/XAG","USD/SGD","USD/SKK","USD/SIT","USD/ZAR","USD/KRW","USD/ESP","USD/XDR","USD/LKR","USD/SDD","USD/SEK","USD/CHF"
"May 2010",0.021939,1623.77,0.30903,0.0062602,0.30011,0.032792,0.26670,0.0124222,18.4311,0.71734,0.041660,0.0052373,0.130765,0.00085856,0.0075430,1.4792,0.0087912,,0.129764,0.88528
"Jun 2010",0.021583,1552.84,0.29784,0.0060956,0.28764,0.031994,0.26705,0.0117841,18.4454,0.71516,0.040565,0.0050996,0.130818,0.00082317,0.0073447,1.4690,0.0088027,,0.127728,0.88845
"Jul 2010",0.021615,1525.95,0.31434,0.0063893,0.30081,0.032703,0.26671,0.0122163,17.9245,0.72675,0.042520,0.0053453,0.132881,0.00083052,0.0076986,1.5056,0.0088502,,0.134963,0.94964
"Aug 2010",0.022133,1537.97,0.32342,0.0064276,0.30390,0.032890,0.26676,0.0122371,18.3633,0.73770,0.042774,0.0053773,0.137129,0.00084693,0.0077447,1.5177,0.0088937,,0.136735,0.96250
"Sep 2010",0.022635,1592.30,0.33132,0.0065317,0.30700,0.032463,0.26675,0.0124081,20.5542,0.74993,0.043467,0.0054644,0.140547,0.00086094,0.0078702,1.5280,0.0089023,,0.142037,0.99962
"Oct 2010",0.023069,1688.72,0.35183,0.0069331,0.32470,0.032969,0.26681,0.0130603,23.3730,0.76752,0.046139,0.0058002,0.144664,0.00089073,0.0083539,1.5703,0.0089530,,0.149738,1.03214
"Nov 2010",0.022977,1688.86,0.34451,0.0068004,0.31754,0.032208,0.26677,0.0127313,26.4427,0.76960,0.045255,0.0056892,0.143203,0.00088396,0.0081939,1.5580,0.0089653,,0.146490,1.01476
"Dec 2010",0.022774,1707.48,0.33133,0.0065999,0.30825,0.032419,0.26674,0.0124395,29.3469,0.76573,0.043921,0.0055215,0.146580,0.00087301,0.0079524,1.5364,0.0090022,,0.146012,1.03287
"Jan 2011",0.022614,1786.27,0.34391,0.0066645,0.31358,0.033199,0.26678,0.0127106,28.3635,0.77718,0.044351,0.0055755,0.144037,0.00089358,0.0080302,1.5451,0.0090213,,0.149937,1.04358
"Feb 2011",0.022918,1825.43,0.34776,0.0068113,0.32160,0.034192,0.26659,0.0132045,30.8463,0.78368,0.045328,0.0056983,0.139162,0.00089422,0.0082070,1.5604,0.0090222,,0.155400,1.05276
"Mar 2011",0.023000,1769.10,0.34905,0.0069922,0.33671,0.035187,0.26667,0.0135547,35.8139,0.78860,0.046531,0.0058496,0.144925,0.00089265,0.0084250,1.5780,0.0090626,,0.157474,1.08852
"Apr 2011",0.023164,1794.12,0.36424,0.0072089,0.35279,0.035647,0.26656,0.0142870,41.7526,0.80180,0.047974,0.0060310,0.148716,0.00092213,0.0086862,1.5935,0.0090693,,0.161152,1.11384
"May 2011",0.023194,1785.50,0.36398,0.0071537,0.34862,0.035832,0.26665,0.0145971,36.6895,0.80756,0.047607,0.0059848,0.145895,0.00092259,0.0086197,1.5946,0.0091077,,0.160099,1.14582
"Jun 2011",0.023058,1767.00,0.36286,0.0071831,0.34310,0.035748,0.26672,0.0144030,35.7604,0.81046,0.047802,0.0060093,0.147320,0.00092514,0.0086551,1.5988,0.0091256,0.0037317,0.158024,1.19028
"Jul 2011",0.023416,1761.52,0.35752,0.0071196,0.33665,0.035821,0.26674,0.0139095,37.9843,0.82232,0.047379,0.0059562,0.147305,0.00094531,0.0085785,1.5959,0.0091323,0.0037286,0.156345,1.21718
"Aug 2011",0.023553,1803.29,0.34724,0.0071514,0.33704,0.034628,0.26667,0.0140222,40.2921,0.82684,0.047591,0.0059829,0.140743,0.00092999,0.0086169,1.6053,0.0091101,0.0037327,0.156235,1.28188
"Sep 2011",0.023198,1732.99,0.31652,0.0068547,0.32056,0.032458,0.26671,0.0135734,37.3121,0.79743,0.045616,0.0057346,0.131938,0.00089091,0.0082593,1.5740,0.0090844,0.0037303,0.150419,1.14048
"Oct 2011",0.023085,1535.00,0.31524,0.0068471,0.31723,0.032037,0.26672,0.0136581,31.9000,0.78372,0.045566,0.0057282,0.125645,0.00086875,0.0082502,1.5736,0.0090816,0.0037302,0.150580,1.11612
"Nov 2011",0.023094,1597.28,0.30518,0.0067562,0.31076,0.032391,0.26670,0.0131640,33.2514,0.77530,0.044961,0.0056522,0.122423,0.00088112,0.0081406,1.5643,0.0089778,0.0037332,0.148168,1.10068
"Dec 2011",0.022900,1464.68,0.29348,0.0065618,0.30380,0.031663,0.26677,0.0127567,30.4806,0.77184,0.043668,0.0054896,0.121949,0.00087087,0.0079065,1.5450,0.0087852,0.0037322,0.145831,1.07133
"Jan 2012",0.022967,1503.06,0.29517,0.0064326,0.29681,0.031958,0.26654,0.0122666,30.6885,0.78215,0.042808,0.0053815,0.124844,0.00087595,0.0077508,1.5350,0.0087846,0.0037332,0.145897,1.06555
"Feb 2012",0.023453,1656.83,0.31673,0.0066035,0.30422,0.033605,0.26678,0.0122141,34.1146,0.79781,0.043945,0.0055245,0.130846,0.00089051,0.0079567,1.5496,0.0085146,0.0037315,0.150107,1.09675
"Mar 2012",0.023307,1654.98,0.31934,0.0065874,0.30238,0.034059,0.26650,0.0119115,32.9249,0.79415,0.043838,0.0055110,0.131422,0.00088766,0.0079373,1.5410,0.0079488,0.0037195,0.148519,1.09505
"Apr 2012",0.023449,1586.20,0.31507,0.0065655,0.30061,0.033928,0.26665,0.0117847,31.5426,0.79959,0.043692,0.0054927,0.127649,0.00088058,0.0079109,1.5434,0.0077693,0.0037234,0.148443,1.09505
"May 2012",0.023317,1471.85,0.29801,0.0063801,0.28798,0.032338,0.26679,0.0112500,28.7008,0.79215,0.042458,0.0053375,0.122600,0.00086429,0.0076875,1.5297,0.0077410,0.0037271,0.142227,1.06480
"Jun 2012",0.023415,1446.01,0.29211,0.0062550,0.28103,0.030475,0.26647,0.0108322,28.0198,0.78217,0.041626,0.0052329,0.119237,0.00085910,0.0075368,1.5157,0.0075744,0.0036951,0.141324,1.04419
"Jul 2012",0.023881,1424.63,0.29350,0.0061218,0.26913,0.030777,0.26656,0.0105144,27.4281,0.79343,0.040739,0.0051215,0.121153,0.00087532,0.0073762,1.5055,0.0075386,0.0022680,0.143845,1.02194
"Aug 2012",0.023744,1449.55,0.30294,0.0061871,0.27484,0.031284,0.26680,0.0105172,28.6918,0.80100,0.041174,0.0051761,0.120949,0.00088316,0.0074550,1.5130,0.0075687,0.0022564,0.149781,1.03280
"Sep 2012",0.023983,1626.92,0.31224,0.0064259,0.28615,0.031916,0.26670,0.0111001,33.7790,0.81275,0.042763,0.0053759,0.121079,0.00088993,0.0077427,1.5388,0.0075975,0.0022624,0.151554,1.06537
"Oct 2012",0.024168,1636.30,0.31577,0.0064710,0.28441,0.032127,0.26675,0.0114097,33.1754,0.81712,0.043063,0.0054136,0.115682,0.00090409,0.0077971,1.5404,0.0077430,0.0022640,0.150565,1.07250
"Nov 2012",0.024344,1577.35,0.31104,0.0064036,0.28365,0.031887,0.26659,0.0113779,32.7551,0.81743,0.042615,0.0053573,0.113513,0.00091947,0.0077159,1.5295,0.0076730,0.0022647,0.149116,1.06531
"Dec 2012",0.024392,1590.77,0.31984,0.0065403,0.29208,0.032532,0.26667,0.0115579,32.0084,0.81946,0.043524,0.0054716,0.116072,0.00092925,0.0078806,1.5385,0.0077985,0.0022641,0.151538,1.08475
"Jan 2013",0.024560,1644.58,0.32161,0.0066350,0.30375,0.033079,0.26654,0.0118956,31.0694,0.81412,0.044154,0.0055508,0.113605,0.00093711,0.0079947,1.5357,0.0078848,0.0022645,0.154240,1.08241
"Feb 2013",0.024581,1670.50,0.32031,0.0066560,0.30450,0.033087,0.26652,0.0119840,30.3019,0.80755,0.044294,0.0055684,0.112626,0.00091923,0.0080200,1.5264,0.0078852,0.0022628,0.156836,1.08541
"Mar 2013",0.024552,1583.34,0.31191,0.0064640,0.29503,0.032447,0.26652,0.0116014,28.7960,0.80199,0.043017,0.0054078,0.108769,0.00090674,0.0077886,1.5032,0.0078878,0.0022648,0.155234,1.05663
"Apr 2013",0.024302,1487.39,0.31485,0.0064965,0.29752,0.031920,0.26659,0.0116860,25.0569,0.80770,0.043233,0.0054350,0.109851,0.00089180,0.0078278,1.5047,0.0079323,0.0022649,0.154145,1.06765
"May 2013",0.024178,1476.10,0.31062,0.0064769,0.29951,0.031896,0.26681,0.0117009,23.0600,0.80069,0.043102,0.0054186,0.106875,0.00089926,0.0078042,1.4990,0.0079173,0.0022642,0.151529,1.04642
"Jun 2013",0.023291,1427.15,0.30790,0.0065818,0.29425,0.030902,0.26671,0.0115642,21.0182,0.79386,0.043800,0.0055063,0.099974,0.00088062,0.0079305,1.5146,0.0078082,0.0022667,0.151838,1.07153
"Jul 2013",0.023071,1402.35,0.30628,0.0065242,0.29567,0.030513,0.26650,0.0114855,19.7171,0.78823,0.043417,0.0054581,0.100789,0.00088831,0.0078611,1.5031,0.0076182,0.0022688,0.151090,1.05765
"Aug 2013",0.022765,1494.79,0.31474,0.0066418,0.30023,0.030278,0.26659,0.0116747,21.8037,0.78576,0.044200,0.0055565,0.099165,0.00089558,0.0080028,1.5192,0.0075719,0.0022653,0.153005,1.07992
"Sep 2013",0.022895,1452.77,0.31554,0.0066643,0.29928,0.030733,0.26669,0.0116494,22.4611,0.79221,0.044350,0.0055754,0.100363,0.00092367,0.0080300,1.5234,0.0075513,0.0022663,0.154056,1.08325
"Oct 2013",0.023189,1413.12,0.32602,0.0068059,0.30724,0.031188,0.26674,0.0119570,21.8754,0.80435,0.045292,0.0056938,0.100990,0.00093770,0.0082006,1.5396,0.0076302,0.0022449,0.156020,1.10796
"Nov 2013",0.022951,1418.85,0.32189,0.0067315,0.30359,0.030533,0.26654,0.0118311,20.6977,0.80117,0.044797,0.0056316,0.097988,0.00094167,0.0081109,1.5305,0.0076253,0.0018078,0.151817,1.09567
"Dec 2013",0.022635,1358.47,0.32834,0.0068376,0.30712,0.030422,0.26656,0.0119471,19.6210,0.79458,0.045503,0.0057203,0.096396,0.00094687,0.0082387,1.5387,0.0076441,0.0017216,0.153053,1.11962
"Jan 2014",0.022210,1422.82,0.32566,0.0067909,0.30109,0.029561,0.26675,0.0117923,19.9027,0.78563,0.045192,0.0056813,0.091841,0.00093675,0.0081825,1.5353,0.0076495,0.0016823,0.154140,1.10600
"Feb 2014",0.022299,1409.09,0.32746,0.0068157,0.30427,0.028306,0.26671,0.0117864,20.7450,0.78989,0.045357,0.0057020,0.091287,0.00093315,0.0082124,1.5403,0.0076432,0.0016762,0.153977,1.11881
"Mar 2014",0.022329,1451.12,0.32916,0.0068968,0.30775,0.027682,0.26667,0.0119385,20.6967,0.78909,0.045897,0.0057698,0.093055,0.00093372,0.0083101,1.5476,0.0076555,0.0016762,0.155949,1.13564
"Apr 2014",0.022418,1431.56,0.33007,0.0068881,0.30957,0.028024,0.26660,0.0119501,19.7012,0.79680,0.045839,0.0057626,0.094852,0.00095858,0.0082996,1.5481,0.0076555,0.0016762,0.152727,1.13267
"May 2014",0.022780,1453.13,0.32870,0.0068505,0.31060,0.028690,0.26655,0.0118789,19.3495,0.79893,0.045589,0.0057311,0.096014,0.00097540,0.0082543,1.5468,0.0076666,0.0016762,0.152094,1.12556
"Jun 2014",0.022828,1452.55,0.32867,0.0067810,0.30962,0.029089,0.26648,0.0117668,19.7469,0.79920,0.045126,0.0056730,0.093643,0.00098121,0.0081706,1.5413,0.0076748,0.0016762,0.149544,1.11629
"Jul 2014",0.023015,1492.37,0.32637,0.0067481,0.30671,0.028755,0.26665,0.0116280,20.9144,0.80467,0.044907,0.0056454,0.093782,0.00097911,0.0081309,1.5406,0.0076780,0.0016762,0.146493,1.11335
"Aug 2014",0.022836,1445.09,0.31724,0.0066387,0.30083,0.027627,0.26656,0.0113353,19.7532,0.80088,0.044179,0.0055539,0.093764,0.00097641,0.0079992,1.5258,0.0076807,0.0016756,0.144935,1.09893
"Sep 2014",0.022606,1358.47,0.30774,0.0064284,0.29225,0.026272,0.26670,0.0108533,18.4202,0.79118,0.042780,0.0053780,0.090962,0.00096504,0.0077457,1.4986,0.0076756,0.0016642,0.140224,1.06711
"Oct 2014",0.022315,1259.71,0.30135,0.0063230,0.28712,0.024397,0.26659,0.0106262,17.1749,0.78452,0.042078,0.0052898,0.090406,0.00094260,0.0076187,1.4866,0.0076549,0.0016614,0.137995,1.04944
"Nov 2014",0.022236,1209.41,0.29618,0.0062211,0.28160,0.021602,0.26661,0.0103865,15.9826,0.77119,0.041400,0.0052045,0.090188,0.00091013,0.0074959,1.4666,0.0076335,0.0017395,0.134787,1.03713
"Dec 2014",0.022382,1217.09,0.29215,0.0061489,0.27638,0.017583,0.26656,0.0101308,16.2681,0.76028,0.040920,0.0051442,0.086959,0.00090599,0.0074090,1.4565,0.0076223,0.0017395,0.131047,1.02526
"Jan 2015",0.022455,1242.97,0.27165,0.0057909,0.25885,0.015485,0.26654,0.0094677,17.0619,0.74752,0.038537,0.0048446,0.086505,0.00091867,0.0069776,1.4216,0.0075911,0.0017393,0.123223,1.06236
"Feb 2015",0.022620,1196.55,0.27185,0.0056608,0.25613,0.015544,0.26660,0.0093613,16.8121,0.73798,0.037672,0.0047358,0.086357,0.00090708,0.0068209,1.4121,0.0075273,0.0017393,0.119674,1.06805
"Mar 2015",0.022456,1138.02,0.26208,0.0053946,0.24385,0.016608,0.26649,0.0089849,16.2040,0.72614,0.035900,0.0045131,0.082716,0.00089760,0.0065001,1.3841,0.0075110,0.0017395,0.117011,1.02046
"Apr 2015",0.022525,1149.94,0.26882,0.0053926,0.24489,0.018967,0.26664,0.0090083,16.3130,0.74167,0.035886,0.0045114,0.083416,0.00092110,0.0064976,1.3847,0.0075122,0.0017395,0.115763,1.04158
"May 2015",0.022421,1138.28,0.27305,0.0055593,0.25066,0.019730,0.26670,0.0092406,16.7414,0.74888,0.036996,0.0046509,0.083467,0.00091398,0.0066986,1.4030,0.0074820,0.0017391,0.119806,1.07202
"Jun 2015",0.022204,1089.05,0.26968,0.0055982,0.25112,0.018308,0.26644,0.0093126,16.1109,0.74311,0.037255,0.0046834,0.081338,0.00089775,0.0067454,1.4054,0.0074593,0.0017395,0.120978,1.07267
"Jul 2015",0.022082,978.97,0.26483,0.0054852,0.24794,0.017375,0.26657,0.0091520,15.0104,0.73444,0.036503,0.0045889,0.080214,0.00087164,0.0066092,1.3960,0.0074753,0.0017359,0.117114,1.04744
"Aug 2015",0.021604,883.70,0.26528,0.0055571,0.25184,0.015202,0.26650,0.0092653,14.9375,0.71462,0.036981,0.0046490,0.077428,0.00084818,0.0066959,1.4026,0.0074593,0.0017362,0.116978,1.03240
"Sep 2015",0.021396,860.36,0.26614,0.0056002,0.25396,0.015015,0.26674,0.0093412,14.7235,0.70670,0.037268,0.0046851,0.073299,0.00084371,0.0067477,1.4059,0.0071747,0.0015905,0.119504,1.02816
"Oct 2015",0.021569,869.68,0.26399,0.0055991,0.25386,0.015820,0.26673,0.0093455,15.6818,0.71395,0.037261,0.0046842,0.074091,0.00087397,0.0067465,1.4060,0.0070918,0.0015541,0.120004,1.03219
"Nov 2015",0.021241,872.49,0.25199,0.0053464,0.24111,0.015372,0.26650,0.0088825,14.5192,0.70715,0.035579,0.0044728,0.070640,0.00086597,0.0064420,1.3807,0.0070311,,0.115093,0.98957
"Dec 2015",0.021190,861.61,0.25332,0.0054281,0.24166,0.014281,0.26649,0.0089262,14.0504,0.71008,0.036123,0.0045411,0.066696,0.00085105,0.0065404,1.3861,0.0069675,0.0015513,0.117615,1.00441
"Jan 2016",0.021025,857.01,0.24603,0.0054148,0.23951,0.012958,0.26667,0.0088413,14.0136,0.69784,0.036035,0.0045300,0.061141,0.00083042,0.0065244,1.3812,0.0069467,0.0015513,0.116932,0.99185
"Feb 2016",0.020998,921.50,0.25224,0.0055323,0.24744,0.012957,0.26652,0.0090276,15.0485,0.71158,0.036816,0.0046283,0.063427,0.00082163,0.0066660,1.3934,0.0069373,0.0015514,0.117899,1.00784
"Mar 2016",0.021472,971.78,0.25934,0.0055514,0.24917,0.014257,0.26630,0.0090355,15.4146,0.72852,0.036943,0.0046443,0.065004,0.00084509,0.0066890,1.3962,0.0068665,0.0015513,0.119858,1.01891
"Apr 2016",0.021563,994.80,0.26300,0.0056589,0.25370,0.015041,0.26658,0.0092397,16.2110,0.74081,0.037658,0.0047342,0.068510,0.00087196,0.0068185,1.4093,0.0068629,0.0015513,0.123251,1.03790
"May 2016",0.021368,1039.54,0.25669,0.0056402,0.25136,0.015181,0.26658,0.0092016,16.9062,0.73005,0.037534,0.0047185,0.065208,0.00085096,0.0067960,1.4107,0.0068177,0.0015513,0.121708,1.02263
"Jun 2016",0.021522,985.88,0.25547,0.0056013,0.24840,0.015381,0.26649,0.0090977,17.1548,0.73886,0.037276,0.0046860,0.066409,0.00085762,0.0067491,1.4075,0.0068393,0.0015513,0.120374,1.03135
"Jul 2016",0.021238,1091.77,0.25154,0.0055137,0.24659,0.015520,0.26648,0.0089607,19.9569,0.73997,0.036692,0.0046127,0.069451,0.00087567,0.0066435,1.3895,0.0068567,0.0015513,0.116633,1.01729
"Aug 2016",0.021464,1121.29,0.26067,0.0055903,0.25133,0.015416,0.26664,0.0090928,19.5764,0.74180,0.037202,0.0046768,0.072555,0.00090009,0.0067358,1.3990,0.0068734,0.0015514,0.118128,1.02953
"Sep 2016",0.020990,1046.53,0.25968,0.0055951,0.25212,0.015533,0.26639,0.0091001,19.2688,0.73568,0.037234,0.0046809,0.071257,0.00090146,0.0067417,1.3992,0.0068607,,0.117196,1.02739
"Oct 2016",0.020690,960.16,0.25544,0.0054931,0.24503,0.015961,0.26659,0.0089460,17.7250,0.72210,0.036556,0.0045955,0.071771,0.00088559,0.0066188,1.3792,0.0067997,,0.113344,1.01251
"Nov 2016",0.020296,956.86,0.24513,0.0053752,0.23892,0.015528,0.26662,0.0087471,17.3722,0.70834,0.035770,0.0044968,0.071773,0.00085892,0.0064766,1.3653,0.0067458,,0.109477,1.00268
"Dec 2016",0.020096,920.44,0.23771,0.0052610,0.23348,0.016142,0.26657,0.0085426,16.3652,0.69670,0.035011,0.0044014,0.072249,0.00084521,0.0063391,1.3492,0.0067053,,0.108605,0.98128
"(C) 2017 Prof. Werner Antweiler, UBC"
